candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_fillable,execution_fill_ratio,execution_book_price,execution_book_levels_used,execution_book_available_usdc,execution_token_id,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,planned_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc
highest-temperature-in-madrid-on-may-11-2026|highest-temperature-in-madrid-on-may-11-2026-20c|BUY_NO,highest-temperature-in-madrid-on-may-11-2026,Highest temperature in Madrid on May 11?,Madrid,May 11,highest,highest-temperature-in-madrid-on-may-11-2026-20c,20°C,BUY_NO,0.8,0.901157,0.093157,0.115293,0.81,0.01,1,1.0,0.8,1,706.0666,2603667298776524624190436070741537155450138552267249535443648772789160304189,fair,spread penalty; moderate liquidity,0.083462,0.10207,0.775,0.025,0.5225,0,0.106157,0.048952,0.136977,0.07157,0,maker fill score below 0.55,0.02,0.03,865.3806,1233.757622,0.006897,0.082434,0.149013,0.843952,0.966708,0.333333,0,18,0.1,0,0.001604,0.08626,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0069; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.1490,edge below 0.100 under shift=+2.0C sigma=2.5C slip=0.020,17.553864,19.5,20.5,celsius,18°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,0.47,0.25,0,,,
highest-temperature-in-seoul-on-may-12-2026|highest-temperature-in-seoul-on-may-12-2026-19c|BUY_NO,highest-temperature-in-seoul-on-may-12-2026,Highest temperature in Seoul on May 12?,Seoul,May 12,highest,highest-temperature-in-seoul-on-may-12-2026-19c,19°C,BUY_NO,0.8,0.881571,0.073571,0.091053,0.805,0.005,1,1.0,0.8,1,1513.2391,27414659423487890153088788843561334310315706584752442029144630332079921236710,fair,spread penalty,0.068722,0.084545,0.775,0.025,0.515,0,0.086571,0.046557,0.111705,0.057528,0,maker fill score below 0.55,0.02,0.03,1976.3256,654.143194,0.009338,0.078208,0.14008,0.841557,0.952928,0.333333,0,18,0.1,0,0.006248,0.064233,shift=-2.0C sigma=2.5C slip=0.020,worst shift=-2.0C sigma=2.5C slip=0.020 edge=0.0093; best shift=+2.0C sigma=2.5C slip=0.000 edge=0.1401,edge below 0.100 under shift=-2.0C sigma=2.5C slip=0.020,20.921852,18.5,19.5,celsius,22°C or higher,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 22°C or higher,0,0.37,0.25,0,,,
highest-temperature-in-helsinki-on-may-11-2026|highest-temperature-in-helsinki-on-may-11-2026-15c|BUY_NO,highest-temperature-in-helsinki-on-may-11-2026,Highest temperature in Helsinki on May 11?,Helsinki,May 11,highest,highest-temperature-in-helsinki-on-may-11-2026-15c,15°C,BUY_NO,0.62,0.842806,0.211026,0.334018,0.625,0.005,1,1.0,0.62,1,545.6093,24506904921310454082625499109967882446337657707026475298323278267742151571048,fair,moderate liquidity,0.206087,0.323671,0.615,0.005,0.5625,1,0.207806,0.207806,0.337896,0.190066,0,"maker viable, taker expected value is higher",0.02,0.01,692.2072,679.601452,0.186357,0.238223,0.272059,0.842806,0.908778,1.0,0,0,0.1,1,0.193891,0.024669,shift=+0.0C sigma=2.5C slip=0.020,worst shift=+0.0C sigma=2.5C slip=0.020 edge=0.1864; best shift=-2.0C sigma=3.5C slip=0.000 edge=0.2721,passes all stress and execution checks,14.673835,14.5,15.5,celsius,17°C or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C or higher,0,0.5,0.25,1,,,
highest-temperature-in-miami-on-may-11-2026|highest-temperature-in-miami-on-may-11-2026-90-91f|BUY_NO,highest-temperature-in-miami-on-may-11-2026,Highest temperature in Miami on May 11?,Miami,May 11,highest,highest-temperature-in-miami-on-may-11-2026-90-91f,90-91°F,BUY_NO,0.59,0.912886,0.310791,0.516183,0.59,0.0,1,1.0,0.59,1,1056.8351,36546815206580066018168647392153308838557249318417336644956574483552266028522,good,,0.310791,0.516183,0.575,0.015,0.6025,1,0.317886,0.242136,0.552845,0.333089,0,"maker viable, taker expected value is higher",0.02,0.02,1521.0436,1622.065555,0.215241,0.299482,0.37308,0.837136,0.975175,1.0,0,0,0.1,1,0.215686,0.09555,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.2152; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.3731,passes all stress and execution checks,29.790069,90.0,92.0,fahrenheit,84-85°F,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 84-85°F,0,0.5,0.25,1,,,
highest-temperature-in-milan-on-may-11-2026|highest-temperature-in-milan-on-may-11-2026-20c|BUY_NO,highest-temperature-in-milan-on-may-11-2026,Highest temperature in Milan on May 11?,Milan,May 11,highest,highest-temperature-in-milan-on-may-11-2026-20c,20°C,BUY_NO,0.68,0.893823,0.202943,0.293746,0.685,0.005,1,1.0,0.68,1,630.8302,14232181485962398914776465112379836186441248439312956187126720616404864636599,fair,moderate liquidity,0.198034,0.284618,0.665,0.015,0.54,0,0.208823,0.157281,0.31402,0.169571,0,maker fill score below 0.55,0.02,0.02,711.0788,1183.265701,0.126882,0.200723,0.266202,0.842281,0.961991,1.0,0,0,0.1,1,0.129276,0.076061,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.1269; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.2662,passes all stress and execution checks,17.746798,19.5,20.5,celsius,18°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,0.5,0.25,1,,,
highest-temperature-in-warsaw-on-may-11-2026|highest-temperature-in-warsaw-on-may-11-2026-23c|BUY_NO,highest-temperature-in-warsaw-on-may-11-2026,Highest temperature in Warsaw on May 11?,Warsaw,May 11,highest,highest-temperature-in-warsaw-on-may-11-2026-23c,23°C,BUY_NO,0.69,0.882138,0.181443,0.258947,0.695,0.005,1,1.0,0.691311,2,622.0001,4906745039370853229667962938553556859553318178081221574284885193333350123566,fair,moderate liquidity; depth slippage,0.176539,0.250198,0.685,0.005,0.6325,1,0.177138,0.136529,0.258596,0.163562,0,"maker viable, taker expected value is higher",0.02,0.01,930.7851,1419.457356,0.116341,0.185599,0.247788,0.841529,0.953386,1.0,0,0,0.1,1,0.11983,0.065102,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.1163; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.2478,passes all stress and execution checks,21.06239,22.5,23.5,celsius,21°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,0,0.5,0.25,1,,,
highest-temperature-in-sao-paulo-on-may-11-2026|highest-temperature-in-sao-paulo-on-may-11-2026-22c|BUY_NO,highest-temperature-in-sao-paulo-on-may-11-2026,Highest temperature in Sao Paulo on May 11?,Sao Paulo,May 11,highest,highest-temperature-in-sao-paulo-on-may-11-2026-22c,22°C,BUY_NO,0.815,0.900956,0.078417,0.095336,0.815,0.0,1,1.0,0.812,1,1105.41601,10622139478528659639677640808812143558554092489907595781575396937792913304613,good,,0.078417,0.095336,0.814,0.001,0.75,1,0.066956,0.009894,0.082256,0.061692,0,"maker viable, taker expected value is higher",0.02,0.005,1166.5911,570.949548,0.002005,0.077498,0.144046,0.843894,0.966585,0.333333,0,18,0.1,0,-0.002302,0.076412,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0020; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.1440,edge below 0.100 under shift=+2.0C sigma=2.5C slip=0.020,19.559137,21.5,22.5,celsius,20°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 20°C,0,0.39,0.25,0,,,
highest-temperature-in-hong-kong-on-may-12-2026|highest-temperature-in-hong-kong-on-may-12-2026-30c|BUY_NO,highest-temperature-in-hong-kong-on-may-12-2026,Highest temperature in Hong Kong on May 12?,Hong Kong,May 12,highest,highest-temperature-in-hong-kong-on-may-12-2026-30c,30°C,BUY_NO,0.74,0.873299,0.123679,0.164989,0.76,0.02,1,1.0,0.76,1,1802.7357,83611392952512655063920115731232913033772412574437158969415821717721403954905,poor,depth slippage,0.104179,0.135452,0.735,0.005,0.625,1,0.118299,0.08772,0.160951,0.100594,0,"maker viable, taker expected value is higher",0.02,0.01,1656.1807,588.935384,0.05414,0.11829,0.176604,0.84272,0.945724,0.62963,0,10,0.1,0,0.053482,0.069539,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0541; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.1766,execution slippage above 0.010: 0.020,28.31531,29.5,30.5,celsius,31°C or higher,5,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 31°C or higher,0,0.5,0.25,0,,,
highest-temperature-in-shenzhen-on-may-11-2026|highest-temperature-in-shenzhen-on-may-11-2026-29c|BUY_NO,highest-temperature-in-shenzhen-on-may-11-2026,Highest temperature in Shenzhen on May 11?,Shenzhen,May 11,highest,highest-temperature-in-shenzhen-on-may-11-2026-29c,29°C,BUY_NO,0.66,0.844272,0.173052,0.257817,0.67,0.01,1,1.0,0.67,1,785.1205,63477985114347033263408878613888993286470234996218188774078697230126852139636,fair,spread penalty; moderate liquidity; depth slippage,0.163217,0.239653,0.635,0.025,0.4525,0,0.189272,0.189272,0.298066,0.134875,0,maker fill score below 0.55,0.02,0.03,540.7928,495.076729,0.143577,0.194495,0.230317,0.844272,0.911372,1.0,0,0,0.1,1,0.150629,0.029475,shift=+0.0C sigma=2.5C slip=0.020,worst shift=+0.0C sigma=2.5C slip=0.020 edge=0.1436; best shift=+2.0C sigma=3.5C slip=0.000 edge=0.2303,passes all stress and execution checks,29.474394,28.5,29.5,celsius,31°C or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 31°C or higher,0,0.5,0.25,1,,,
highest-temperature-in-los-angeles-on-may-11-2026|highest-temperature-in-los-angeles-on-may-11-2026-70-71f|BUY_NO,highest-temperature-in-los-angeles-on-may-11-2026,Highest temperature in Los Angeles on May 11?,Los Angeles,May 11,highest,highest-temperature-in-los-angeles-on-may-11-2026-70-71f,70-71°F,BUY_NO,0.6,0.901917,0.289917,0.473721,0.62,0.02,1,1.0,0.62,1,1627.9247,50427475506330552517785595104696757020506978981343642366953621440372247661694,poor,spread penalty; depth slippage,0.270137,0.427581,0.575,0.025,0.585,1,0.306917,0.236245,0.533769,0.312255,0,"maker viable, taker expected value is higher",0.02,0.03,1129.5461,1862.097768,0.179725,0.264035,0.337848,0.831245,0.969628,1.0,0,0,0.1,0,0.178705,0.110192,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.1797; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.3378,execution slippage above 0.010: 0.020,18.942806,70.0,72.0,fahrenheit,66-67°F,5,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 66-67°F,0,0.5,0.25,0,,,
highest-temperature-in-lagos-on-may-11-2026|highest-temperature-in-lagos-on-may-11-2026-33c|BUY_NO,highest-temperature-in-lagos-on-may-11-2026,Highest temperature in Lagos on May 11?,Lagos,May 11,highest,highest-temperature-in-lagos-on-may-11-2026-33c,33°C,BUY_NO,0.69,0.921049,0.220354,0.314479,0.69,0.0,1,1.0,0.69,1,1553.8511,93461442310982982809782366656442399033888545621994761774018147759360106748221,good,,0.220354,0.314479,0.685,0.005,0.625,1,0.216049,0.147862,0.3154,0.197125,0,"maker viable, taker expected value is higher",0.02,0.01,1359.4893,434.323986,0.132567,0.209492,0.276779,0.852862,0.977474,1.0,0,0,0.1,1,0.133789,0.087787,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.1326; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.2768,passes all stress and execution checks,30.028463,32.5,33.5,celsius,30°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,0.5,0.25,1,,,
