opened_at,status,event_slug,event_title,market_slug,question,group_item_title,side,entry_mode,paper_source,stake_usdc,price,fee_per_share,shares,fair_probability,net_edge,strategy_version,strategy_candidate_id,execution_quality,execution_slippage,maker_preferred,maker_quote_price,maker_fill_score,maker_reason,maker_edge_if_filled,maker_worst_edge,robust_reason,worst_edge,stress_pass_rate,decision_reason,risk_flags,visible_top_bucket,visible_top_bucket_probability,visible_bucket_rank,visible_bucket_count,fair_yes_probability,fair_no_probability,yes_net_edge,no_net_edge,expected_payout_usdc,expected_pnl_usdc,prediction_c,interval_lower,interval_upper,interval_unit,end_date,market_has_ended,actual_value,actual_status,won,payout_usdc,pnl_usdc,roi_pct,trade_id
2026-05-05T11:40:05+00:00,open,highest-temperature-in-manila-on-may-5-2026,Highest temperature in Manila on May 5?,highest-temperature-in-manila-on-may-5-2026-36c,Highest temperature in Manila on May 5?,36°C,BUY_YES,taker,strategy_lab,2.5,0.015,0.000739,158.843618,0.251481,0.235742,strategy_lab_v2,highest-temperature-in-manila-on-may-5-2026|highest-temperature-in-manila-on-may-5-2026-36c|BUY_YES,fair,0.01,1,0.004,0.733,maker preferred,0.237481,0.121221,passes all stress and execution checks,0.109002,1.0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,36°C,,1,5,,,,,39.9462,37.4462,35.580923,35.5,36.5,celsius,,0,,,,,,,8f34292ba65773cf
2026-05-05T11:40:05+00:00,open,highest-temperature-in-amsterdam-on-may-7-2026,Highest temperature in Amsterdam on May 7?,highest-temperature-in-amsterdam-on-may-7-2026-14c,Highest temperature in Amsterdam on May 7?,14°C,BUY_NO,taker,strategy_lab,2.5,0.715,0.010189,3.447378,0.951612,0.226423,strategy_lab_v2,highest-temperature-in-amsterdam-on-may-7-2026|highest-temperature-in-amsterdam-on-may-7-2026-14c|BUY_NO,fair,0.005,0,0.705,0.5025,"maker viable, taker expected value is higher",0.236612,0.152532,passes all stress and execution checks,0.132563,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C,,17°C,,4,5,,,,,3.2806,0.7806,16.805231,13.5,14.5,celsius,,0,,,,,,,a6bb4a1c8e892b31
2026-05-05T11:40:05+00:00,open,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,highest-temperature-in-qingdao-on-may-5-2026-23c,Highest temperature in Qingdao on May 5?,23°C,BUY_YES,taker,strategy_lab,2.5,0.018,0.000884,132.388608,0.253546,0.234662,strategy_lab_v2,highest-temperature-in-qingdao-on-may-5-2026|highest-temperature-in-qingdao-on-may-5-2026-23c|BUY_YES,fair,0.01,1,0.006,0.722929,maker preferred,0.237546,0.120669,passes all stress and execution checks,0.107308,1.0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,23°C,,1,5,,,,,33.5666,31.0666,23.37072,22.5,23.5,celsius,,0,,,,,,,bc16ee49cf916634
2026-05-05T11:40:05+00:00,open,highest-temperature-in-kuala-lumpur-on-may-6-2026,Highest temperature in Kuala Lumpur on May 6?,highest-temperature-in-kuala-lumpur-on-may-6-2026-32c,Highest temperature in Kuala Lumpur on May 6?,32°C,BUY_NO,taker,strategy_lab,2.5,0.63,0.011655,3.896175,0.837823,0.196168,strategy_lab_v2,highest-temperature-in-kuala-lumpur-on-may-6-2026|highest-temperature-in-kuala-lumpur-on-may-6-2026-32c|BUY_NO,poor,0.02,0,0.555,0.4575,"maker viable, taker expected value is higher",0.272823,0.187038,passes all stress and execution checks,0.100518,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 31°C,wide spread,31°C,,3,5,,,,,3.2643,0.7643,30.508648,31.5,32.5,celsius,,0,,,,,,,348591b9cf5229f3
2026-05-05T11:40:05+00:00,open,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,highest-temperature-in-sao-paulo-on-may-5-2026-29c,Highest temperature in Sao Paulo on May 5?,29°C,BUY_NO,taker,strategy_lab,2.5,0.69,0.010695,3.567886,0.929969,0.229274,strategy_lab_v2,highest-temperature-in-sao-paulo-on-may-5-2026|highest-temperature-in-sao-paulo-on-may-5-2026-29c|BUY_NO,fair,0.01,0,0.675,0.5575,"maker viable, taker expected value is higher",0.244969,0.151517,passes all stress and execution checks,0.126017,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,,27°C,,3,5,,,,,3.318,0.818,26.521254,28.5,29.5,celsius,,0,,,,,,,f15b3cdbde1ef0c8
2026-05-05T11:40:05+00:00,open,highest-temperature-in-taipei-on-may-5-2026,Highest temperature in Taipei on May 5?,highest-temperature-in-taipei-on-may-5-2026-23c,Highest temperature in Taipei on May 5?,23°C,BUY_YES,taker,strategy_lab,2.5,0.012,0.000593,198.526142,0.255407,0.242814,strategy_lab_v2,highest-temperature-in-taipei-on-may-5-2026|highest-temperature-in-taipei-on-may-5-2026-23c|BUY_YES,good,0.005,1,0.006,0.837,maker preferred,0.239407,0.12211,passes all stress and execution checks,0.115034,1.0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,23°C,,1,5,,,,,50.705,48.205,22.678648,22.5,23.5,celsius,,0,,,,,,,90d8ebf450174df0
2026-05-05T11:40:05+00:00,open,highest-temperature-in-shenzhen-on-may-5-2026,Highest temperature in Shenzhen on May 5?,highest-temperature-in-shenzhen-on-may-5-2026-26c,Highest temperature in Shenzhen on May 5?,26°C,BUY_YES,taker,strategy_lab,2.5,0.015,0.000739,158.843618,0.230936,0.215197,strategy_lab_v2,highest-temperature-in-shenzhen-on-may-5-2026|highest-temperature-in-shenzhen-on-may-5-2026-26c|BUY_YES,fair,0.01,0,,,missing side book or fair probability,,,passes all stress and execution checks,0.098004,1.0,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,model top bucket,26°C,,1,5,,,,,36.6827,34.1827,26.757392,25.5,26.5,celsius,,0,,,,,,,add9c3a27768b051
2026-05-05T11:40:05+00:00,open,highest-temperature-in-atlanta-on-may-5-2026,Highest temperature in Atlanta on May 5?,highest-temperature-in-atlanta-on-may-5-2026-78-79f,Highest temperature in Atlanta on May 5?,78-79°F,BUY_NO,taker,strategy_lab,2.5,0.615,0.011839,3.988267,0.855038,0.228199,strategy_lab_v2,highest-temperature-in-atlanta-on-may-5-2026|highest-temperature-in-atlanta-on-may-5-2026-78-79f|BUY_NO,fair,0.005,0,0.605,0.6325,"maker viable, taker expected value is higher",0.240038,0.132993,passes all stress and execution checks,0.111275,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 76-77°F,,76-77°F,,2,5,,,,,3.4101,0.9101,24.308883,78.0,80.0,fahrenheit,,0,,,,,,,42af61bf3d6ad77e
2026-05-05T11:40:05+00:00,open,highest-temperature-in-ankara-on-may-5-2026,Highest temperature in Ankara on May 5?,highest-temperature-in-ankara-on-may-5-2026-12c,Highest temperature in Ankara on May 5?,12°C,BUY_NO,taker,strategy_lab,2.5,0.605,0.011949,4.0522,0.739063,0.122114,strategy_lab_v2,highest-temperature-in-ankara-on-may-5-2026|highest-temperature-in-ankara-on-may-5-2026-12c|BUY_NO,fair,0.005,0,0.585,0.54,"maker viable, taker expected value is higher",0.144063,0.144063,passes all stress and execution checks,0.112224,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C or higher,,13°C or higher,,2,5,,,,,2.9948,0.4948,11.943254,11.5,12.5,celsius,,0,,,,,,,a14fcf161d6dd79d
2026-05-05T11:40:05+00:00,open,highest-temperature-in-tokyo-on-may-6-2026,Highest temperature in Tokyo on May 6?,highest-temperature-in-tokyo-on-may-6-2026-22c,Highest temperature in Tokyo on May 6?,22°C,BUY_NO,taker,strategy_lab,2.5,0.66,0.01122,3.724561,0.899368,0.228148,strategy_lab_v2,highest-temperature-in-tokyo-on-may-6-2026|highest-temperature-in-tokyo-on-may-6-2026-22c|BUY_NO,poor,0.02,0,0.585,0.5175,"maker viable, taker expected value is higher",0.304368,0.204434,passes all stress and execution checks,0.118379,1.0,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 20°C,wide spread,20°C,,3,5,,,,,3.3498,0.8498,19.890007,21.5,22.5,celsius,,0,,,,,,,59f71e9206d4e4ce
