candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc,maker_expected_pnl_if_filled_usdc,maker_fill_adjusted_expected_pnl_usdc
highest-temperature-in-atlanta-on-may-5-2026|highest-temperature-in-atlanta-on-may-5-2026-80-81f|BUY_NO,highest-temperature-in-atlanta-on-may-5-2026,Highest temperature in Atlanta on May 5?,Atlanta,May 5,highest,highest-temperature-in-atlanta-on-may-5-2026-80-81f,80-81°F,BUY_NO,0.54,0.95238,0.39996,0.724014,0.555,0.015,fair,spread penalty; thin liquidity,0.385031,0.67865,0.515,0.025,0.4475,1,0.42738,0.334915,0.829864,0.371364,0,"maker viable, taker expected value is higher",0.01,0.03,489.1652,3389.866939,0.282626,0.347901,0.421502,0.859915,0.988851,1.0,0,0,0.01,1,0.280893,0.117334,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.2826; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.4215,passes all stress and execution checks,24.308883,80.0,82.0,fahrenheit,76-77°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 76-77°F,0,,1,2.5,1.810035,1.696625,2.07466,0.92841
highest-temperature-in-san-francisco-on-may-7-2026|highest-temperature-in-san-francisco-on-may-7-2026-62-63f|BUY_NO,highest-temperature-in-san-francisco-on-may-7-2026,Highest temperature in San Francisco on May 7?,San Francisco,May 7,highest,highest-temperature-in-san-francisco-on-may-7-2026-62-63f,62-63°F,BUY_NO,0.63,0.998826,0.357171,0.55664,0.64,0.01,fair,moderate liquidity; low market volume,0.347306,0.53307,0.625,0.005,0.4625,1,0.363826,0.317786,0.582122,0.269231,0,"maker viable, taker expected value is higher",0.01,0.01,930.4346,63.223154,0.291411,0.329162,0.348372,0.952786,0.999892,1.0,0,0,0.01,1,0.294835,0.06576,shift=-1.0C sigma=2.5C slip=0.010,worst shift=-1.0C sigma=2.5C slip=0.010 edge=0.2914; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.3484,passes all stress and execution checks,22.309932,62.0,64.0,fahrenheit,66°F or higher,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 66°F or higher,0,,1,2.5,1.3916,1.332675,1.455305,0.673077
highest-temperature-in-madrid-on-may-5-2026|highest-temperature-in-madrid-on-may-5-2026-20c|BUY_NO,highest-temperature-in-madrid-on-may-5-2026,Highest temperature in Madrid on May 5?,Madrid,May 5,highest,highest-temperature-in-madrid-on-may-5-2026-20c,20°C,BUY_NO,0.45,0.829195,0.36682,0.793339,0.46,0.01,fair,thin liquidity,0.356775,0.755207,0.435,0.015,0.465,1,0.384195,0.30302,0.883207,0.410691,0,"maker viable, taker expected value is higher",0.01,0.02,389.96,2899.007826,0.265565,0.374128,0.452155,0.74802,0.924575,1.0,0,0,0.01,1,0.26544,0.101255,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.2656; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.4522,passes all stress and execution checks,18.592127,19.5,20.5,celsius,19°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 19°C,0,,1,2.5,1.983348,1.888017,2.208017,1.026728
highest-temperature-in-amsterdam-on-may-5-2026|highest-temperature-in-amsterdam-on-may-5-2026-15c|BUY_NO,highest-temperature-in-amsterdam-on-may-5-2026,Highest temperature in Amsterdam on May 5?,Amsterdam,May 5,highest,highest-temperature-in-amsterdam-on-may-5-2026-15c,15°C,BUY_NO,0.58,0.948532,0.356352,0.601763,0.585,0.005,fair,moderate liquidity,0.351393,0.588462,0.565,0.015,0.54,1,0.373532,0.289509,0.661119,0.357004,0,"maker viable, taker expected value is higher",0.01,0.02,519.8949,2797.532003,0.25746,0.318827,0.390105,0.864509,0.987244,1.0,0,0,0.01,1,0.257571,0.098892,shift=-1.0C sigma=2.0C slip=0.010,worst shift=-1.0C sigma=2.0C slip=0.010 edge=0.2575; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.3901,passes all stress and execution checks,17.753441,14.5,15.5,celsius,18°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,,1,2.5,1.504408,1.471155,1.652798,0.89251
lowest-temperature-in-miami-on-may-6-2026|lowest-temperature-in-miami-on-may-6-2026-74-75f|BUY_NO,lowest-temperature-in-miami-on-may-6-2026,Lowest temperature in Miami on May 6?,Miami,May 6,lowest,lowest-temperature-in-miami-on-may-6-2026-74-75f,74-75°F,BUY_NO,0.66,0.9947,0.32348,0.481928,0.675,0.015,fair,spread penalty; thin liquidity,0.308731,0.450066,0.635,0.025,0.3175,0,0.3497,0.281779,0.550709,0.17485,0,maker fill score below 0.35,0.01,0.03,233.9942,175.480027,0.230991,0.281308,0.313356,0.926779,0.999325,1.0,0,0,0.01,1,0.231742,0.092489,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.2310; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3134,passes all stress and execution checks,19.552105,74.0,76.0,fahrenheit,70-71°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,,1,2.5,1.20482,1.125165,1.376772,0.437125
highest-temperature-in-san-francisco-on-may-6-2026|highest-temperature-in-san-francisco-on-may-6-2026-64-65f|BUY_NO,highest-temperature-in-san-francisco-on-may-6-2026,Highest temperature in San Francisco on May 6?,San Francisco,May 6,highest,highest-temperature-in-san-francisco-on-may-6-2026-64-65f,64-65°F,BUY_NO,0.58,0.960894,0.368714,0.622638,0.58,0.0,good,,0.368714,0.622638,0.565,0.015,0.5325,1,0.385894,0.295056,0.682998,0.363697,0,"maker viable, taker expected value is higher",0.01,0.02,1149.3264,419.121522,0.267961,0.330644,0.399251,0.870056,0.991431,1.0,0,0,0.01,1,0.267885,0.100753,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.2680; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3993,passes all stress and execution checks,15.265089,64.0,66.0,fahrenheit,60-61°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 60-61°F,0,,1,2.5,1.556595,1.556595,1.707495,0.909242
lowest-temperature-in-nyc-on-may-5-2026|lowest-temperature-in-nyc-on-may-5-2026-51forbelow|BUY_YES,lowest-temperature-in-nyc-on-may-5-2026,Lowest temperature in NYC on May 5?,NYC,May 5,lowest,lowest-temperature-in-nyc-on-may-5-2026-51forbelow,51°F or below,BUY_YES,0.01,0.541976,0.531481,50.641353,0.015,0.005,good,extreme price,0.526237,33.435772,0.007,0.003,0.74725,1,0.524976,0.270312,74.996571,56.041188,1,maker preferred,0.01,0.008,1145.94256,5027.223396,0.261094,0.508817,0.764228,0.287312,0.779966,1.0,0,0,0.01,1,0.244055,0.270387,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.2611; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.7642,passes all stress and execution checks,10.675214,,51.5,fahrenheit,51°F or below,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,126.603383,83.58943,187.491428,140.10297
highest-temperature-in-houston-on-may-6-2026|highest-temperature-in-houston-on-may-6-2026-84-85f|BUY_NO,highest-temperature-in-houston-on-may-6-2026,Highest temperature in Houston on May 6?,Houston,May 6,highest,highest-temperature-in-houston-on-may-6-2026-84-85f,84-85°F,BUY_NO,0.61,0.964859,0.342964,0.551482,0.615,0.005,fair,spread penalty,0.33802,0.539246,0.585,0.025,0.515,1,0.369859,0.280345,0.632238,0.325602,0,"maker viable, taker expected value is higher",0.01,0.03,1393.939,569.9182,0.238626,0.299774,0.365722,0.875345,0.992561,1.0,0,0,0.01,1,0.238192,0.104338,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.2386; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3657,passes all stress and execution checks,26.29533,84.0,86.0,fahrenheit,81°F or below,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 81°F or below,0,,1,2.5,1.378705,1.348115,1.580595,0.814005
highest-temperature-in-karachi-on-may-5-2026|highest-temperature-in-karachi-on-may-5-2026-38corhigher|BUY_YES,highest-temperature-in-karachi-on-may-5-2026,Highest temperature in Karachi on May 5?,Karachi,May 5,highest,highest-temperature-in-karachi-on-may-5-2026-38corhigher,38°C or higher,BUY_YES,0.025,0.554219,0.528,20.138269,0.032,0.007,fair,spread penalty; moderate liquidity,0.52067,15.519786,0.006,0.019,0.52925,1,0.538219,0.281939,89.703167,47.475401,1,maker preferred,0.01,0.024,512.89665,4978.263144,0.253927,0.499728,0.755462,0.297939,0.789011,1.0,0,0,0.01,1,0.23652,0.274073,shift=-1.0C sigma=1.5C slip=0.010,worst shift=-1.0C sigma=1.5C slip=0.010 edge=0.2539; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.7555,passes all stress and execution checks,37.704492,37.5,,celsius,38°C or higher,1,2,few visible buckets; model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 2,0,,1,2.5,50.345673,38.799465,224.257917,118.688502
highest-temperature-in-helsinki-on-may-5-2026|highest-temperature-in-helsinki-on-may-5-2026-12c|BUY_NO,highest-temperature-in-helsinki-on-may-5-2026,Highest temperature in Helsinki on May 5?,Helsinki,May 5,highest,highest-temperature-in-helsinki-on-may-5-2026-12c,12°C,BUY_NO,0.49,0.827611,0.325116,0.647003,0.505,0.015,fair,spread penalty; thin liquidity,0.310112,0.599252,0.465,0.025,0.4475,1,0.352611,0.272354,0.758303,0.339341,0,"maker viable, taker expected value is higher",0.01,0.03,362.6416,3809.054572,0.219866,0.328333,0.405872,0.747354,0.923371,1.0,0,0,0.01,1,0.219341,0.10525,shift=-1.0C sigma=1.5C slip=0.010,worst shift=-1.0C sigma=1.5C slip=0.010 edge=0.2199; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.4059,passes all stress and execution checks,13.392479,11.5,12.5,celsius,13°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C,0,,1,2.5,1.617507,1.49813,1.895757,0.848353
highest-temperature-in-sao-paulo-on-may-5-2026|highest-temperature-in-sao-paulo-on-may-5-2026-28c|BUY_NO,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,Sao Paulo,May 5,highest,highest-temperature-in-sao-paulo-on-may-5-2026-28c,28°C,BUY_NO,0.51,0.836517,0.314022,0.601005,0.515,0.005,fair,moderate liquidity,0.309028,0.585848,0.505,0.005,0.6325,1,0.321517,0.236388,0.636667,0.402692,0,"maker viable, taker expected value is higher",0.01,0.01,587.5024,1112.372278,0.213919,0.32254,0.40248,0.751388,0.929969,1.0,0,0,0.01,1,0.213909,0.100103,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.2139; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.4025,passes all stress and execution checks,26.521254,27.5,28.5,celsius,27°C,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,0,,1,2.5,1.502512,1.46462,1.591668,1.00673
highest-temperature-in-tokyo-on-may-7-2026|highest-temperature-in-tokyo-on-may-7-2026-24corhigher|BUY_NO,highest-temperature-in-tokyo-on-may-7-2026,Highest temperature in Tokyo on May 7?,Tokyo,May 7,highest,highest-temperature-in-tokyo-on-may-7-2026-24corhigher,24°C or higher,BUY_NO,0.45,0.952284,0.489909,1.059549,0.46,0.01,fair,thin liquidity,0.479864,1.015757,0.435,0.015,0.395,1,0.507284,0.280896,1.16617,0.460637,0,"maker viable, taker expected value is higher",0.01,0.02,313.7068,292.539778,0.243441,0.400191,0.517784,0.725896,0.990204,1.0,0,0,0.01,1,0.228794,0.246468,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.2434; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.5178,passes all stress and execution checks,20.998883,23.5,,celsius,21°C,5,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,0,,1,2.5,2.648873,2.539392,2.915425,1.151593
highest-temperature-in-cape-town-on-may-7-2026|highest-temperature-in-cape-town-on-may-7-2026-19c|BUY_NO,highest-temperature-in-cape-town-on-may-7-2026,Highest temperature in Cape Town on May 7?,Cape Town,May 7,highest,highest-temperature-in-cape-town-on-may-7-2026-19c,19°C,BUY_NO,0.62,0.957537,0.325757,0.515618,0.64,0.02,fair,wide spread; moderate liquidity,0.306017,0.469697,0.575,0.045,0.4025,1,0.372537,0.288806,0.64789,0.260776,0,"maker viable, taker expected value is higher",0.01,0.05,817.9851,101.675533,0.212431,0.271841,0.338649,0.873806,0.990169,1.0,0,0,0.01,1,0.211098,0.113326,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.2124; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3386,passes all stress and execution checks,16.088153,18.5,19.5,celsius,17°C,3,5,wide spread,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C,0,,1,2.5,1.289045,1.174242,1.619725,0.65194
highest-temperature-in-jakarta-on-may-7-2026|highest-temperature-in-jakarta-on-may-7-2026-34c|BUY_NO,highest-temperature-in-jakarta-on-may-7-2026,Highest temperature in Jakarta on May 7?,Jakarta,May 7,highest,highest-temperature-in-jakarta-on-may-7-2026-34c,34°C,BUY_NO,0.65,0.975483,0.314108,0.474932,0.655,0.005,fair,moderate liquidity,0.309184,0.464032,0.645,0.005,0.5025,1,0.320483,0.241461,0.496873,0.249679,0,"maker viable, taker expected value is higher",0.01,0.01,906.976,107.498886,0.220322,0.274261,0.328945,0.896461,0.995243,1.0,0,0,0.01,1,0.220944,0.093786,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.2203; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3289,passes all stress and execution checks,30.677161,33.5,34.5,celsius,31°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 31°C,0,,1,2.5,1.18733,1.16008,1.242182,0.624198
highest-temperature-in-madrid-on-may-7-2026|highest-temperature-in-madrid-on-may-7-2026-22c|BUY_NO,highest-temperature-in-madrid-on-may-7-2026,Highest temperature in Madrid on May 7?,Madrid,May 7,highest,highest-temperature-in-madrid-on-may-7-2026-22c,22°C,BUY_NO,0.65,0.974956,0.313581,0.474135,0.66,0.01,fair,spread penalty; low market volume,0.303736,0.452513,0.625,0.025,0.415,1,0.339956,0.260893,0.54393,0.225731,0,"maker viable, taker expected value is higher",0.01,0.03,1030.1503,14.492751,0.214838,0.268768,0.32389,0.895893,0.99511,1.0,0,0,0.01,1,0.214964,0.098743,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.2148; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3239,passes all stress and execution checks,18.692127,21.5,22.5,celsius,20°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 20°C,0,,1,2.5,1.185337,1.131282,1.359825,0.564327
