candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc,maker_expected_pnl_if_filled_usdc,maker_fill_adjusted_expected_pnl_usdc
highest-temperature-in-london-on-may-5-2026|highest-temperature-in-london-on-may-5-2026-17c|BUY_NO,highest-temperature-in-london-on-may-5-2026,Highest temperature in London on May 5?,London,May 5,highest,highest-temperature-in-london-on-may-5-2026-17c,17°C,BUY_NO,0.47,0.807389,0.324934,0.673501,0.47,0.0,good,,0.324934,0.673501,0.465,0.005,0.695,1,0.332389,0.265937,0.714815,0.496796,0,"maker viable, taker expected value is higher",0.01,0.01,1693.424,11219.539298,0.248457,0.354172,0.424246,0.740937,0.906701,1.0,0,0,0.01,1,0.25081,0.076477,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.2485; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.4242,passes all stress and execution checks,15.807914,16.5,17.5,celsius,16°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 16°C,0,,1,2.5,1.683752,1.683752,1.787037,1.24199
lowest-temperature-in-miami-on-may-6-2026|lowest-temperature-in-miami-on-may-6-2026-74-75f|BUY_NO,lowest-temperature-in-miami-on-may-6-2026,Lowest temperature in Miami on May 6?,Miami,May 6,lowest,lowest-temperature-in-miami-on-may-6-2026-74-75f,74-75°F,BUY_NO,0.66,0.9947,0.32348,0.481928,0.675,0.015,fair,spread penalty; thin liquidity,0.308731,0.450066,0.635,0.025,0.3175,0,0.3497,0.281779,0.550709,0.17485,0,maker fill score below 0.35,0.01,0.03,233.9942,175.480027,0.230991,0.281308,0.313356,0.926779,0.999325,1.0,0,0,0.01,1,0.231742,0.092489,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.2310; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3134,passes all stress and execution checks,19.552105,74.0,76.0,fahrenheit,70-71°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,,1,2.5,1.20482,1.125165,1.376772,0.437125
highest-temperature-in-karachi-on-may-5-2026|highest-temperature-in-karachi-on-may-5-2026-38corhigher|BUY_YES,highest-temperature-in-karachi-on-may-5-2026,Highest temperature in Karachi on May 5?,Karachi,May 5,highest,highest-temperature-in-karachi-on-may-5-2026-38corhigher,38°C or higher,BUY_YES,0.025,0.554219,0.528,20.138269,0.032,0.007,fair,spread penalty; moderate liquidity,0.52067,15.519786,0.006,0.019,0.52925,1,0.538219,0.281939,89.703167,47.475401,1,maker preferred,0.01,0.024,512.89665,4978.263144,0.253927,0.499728,0.755462,0.297939,0.789011,1.0,0,0,0.01,1,0.23652,0.274073,shift=-1.0C sigma=1.5C slip=0.010,worst shift=-1.0C sigma=1.5C slip=0.010 edge=0.2539; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.7555,passes all stress and execution checks,37.704492,37.5,,celsius,38°C or higher,1,2,few visible buckets; model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 2,0,,1,2.5,50.345673,38.799465,224.257917,118.688502
highest-temperature-in-sao-paulo-on-may-5-2026|highest-temperature-in-sao-paulo-on-may-5-2026-28c|BUY_NO,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,Sao Paulo,May 5,highest,highest-temperature-in-sao-paulo-on-may-5-2026-28c,28°C,BUY_NO,0.51,0.836517,0.314022,0.601005,0.515,0.005,fair,moderate liquidity,0.309028,0.585848,0.505,0.005,0.6325,1,0.321517,0.236388,0.636667,0.402692,0,"maker viable, taker expected value is higher",0.01,0.01,587.5024,1112.372278,0.213919,0.32254,0.40248,0.751388,0.929969,1.0,0,0,0.01,1,0.213909,0.100103,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.2139; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.4025,passes all stress and execution checks,26.521254,27.5,28.5,celsius,27°C,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,0,,1,2.5,1.502512,1.46462,1.591668,1.00673
highest-temperature-in-amsterdam-on-may-5-2026|highest-temperature-in-amsterdam-on-may-5-2026-15c|BUY_NO,highest-temperature-in-amsterdam-on-may-5-2026,Highest temperature in Amsterdam on May 5?,Amsterdam,May 5,highest,highest-temperature-in-amsterdam-on-may-5-2026-15c,15°C,BUY_NO,0.58,0.910935,0.318755,0.538274,0.585,0.005,fair,moderate liquidity,0.313796,0.5255,0.565,0.015,0.54,1,0.335935,0.237235,0.594575,0.321071,0,"maker viable, taker expected value is higher",0.01,0.02,519.8949,2797.532003,0.205186,0.29287,0.375352,0.812235,0.97249,1.0,0,0,0.01,1,0.203829,0.113569,shift=-1.0C sigma=1.5C slip=0.010,worst shift=-1.0C sigma=1.5C slip=0.010 edge=0.2052; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.3754,passes all stress and execution checks,17.240989,14.5,15.5,celsius,17°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C,0,,1,2.5,1.345685,1.31375,1.486437,0.802677
highest-temperature-in-seattle-on-may-5-2026|highest-temperature-in-seattle-on-may-5-2026-72-73f|BUY_NO,highest-temperature-in-seattle-on-may-5-2026,Highest temperature in Seattle on May 5?,Seattle,May 5,highest,highest-temperature-in-seattle-on-may-5-2026-72-73f,72-73°F,BUY_NO,0.66,0.942551,0.271331,0.404236,0.665,0.005,fair,moderate liquidity,0.266412,0.39402,0.655,0.005,0.6325,1,0.277551,0.184814,0.423742,0.268017,0,"maker viable, taker expected value is higher",0.01,0.01,628.6556,3608.048261,0.163845,0.231147,0.309487,0.849814,0.985626,1.0,0,0,0.01,1,0.163096,0.107486,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.1638; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3095,passes all stress and execution checks,20.020118,72.0,74.0,fahrenheit,70-71°F,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,,1,2.5,1.01059,0.98505,1.059355,0.670042
highest-temperature-in-amsterdam-on-may-5-2026|highest-temperature-in-amsterdam-on-may-5-2026-16c|BUY_NO,highest-temperature-in-amsterdam-on-may-5-2026,Highest temperature in Amsterdam on May 5?,Amsterdam,May 5,highest,highest-temperature-in-amsterdam-on-may-5-2026-16c,16°C,BUY_NO,0.55,0.812235,0.24986,0.444294,0.57,0.02,fair,spread penalty; thin liquidity,0.22998,0.394982,0.515,0.035,0.44875,1,0.287235,0.21711,0.557738,0.250285,0,"maker viable, taker expected value is higher",0.01,0.04,348.231,3207.572849,0.14993,0.256585,0.32868,0.74211,0.910935,1.0,0,0,0.01,1,0.149936,0.09993,shift=-1.0C sigma=1.5C slip=0.010,worst shift=-1.0C sigma=1.5C slip=0.010 edge=0.1499; best shift=+1.0C sigma=1.5C slip=0.000 edge=0.3287,passes all stress and execution checks,17.240989,15.5,16.5,celsius,17°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C,0,,1,2.5,1.110735,0.987455,1.394345,0.625712
highest-temperature-in-seattle-on-may-5-2026|highest-temperature-in-seattle-on-may-5-2026-76-77f|BUY_NO,highest-temperature-in-seattle-on-may-5-2026,Highest temperature in Seattle on May 5?,Seattle,May 5,highest,highest-temperature-in-seattle-on-may-5-2026-76-77f,76-77°F,BUY_NO,0.79,0.998521,0.200226,0.250817,0.795,0.005,fair,moderate liquidity,0.195372,0.243258,0.775,0.015,0.54,1,0.213521,0.16444,0.275511,0.148776,0,"maker viable, taker expected value is higher",0.01,0.02,621.0452,2611.948821,0.136591,0.176125,0.196708,0.94944,0.999857,1.0,0,0,0.01,1,0.140228,0.063635,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1366; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.1967,passes all stress and execution checks,20.020118,76.0,78.0,fahrenheit,70-71°F,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,,1,2.5,0.627043,0.608145,0.688778,0.37194
highest-temperature-in-ankara-on-may-5-2026|highest-temperature-in-ankara-on-may-5-2026-12c|BUY_NO,highest-temperature-in-ankara-on-may-5-2026,Highest temperature in Ankara on May 5?,Ankara,May 5,highest,highest-temperature-in-ankara-on-may-5-2026-12c,12°C,BUY_NO,0.6,0.738987,0.126987,0.207495,0.605,0.005,fair,moderate liquidity,0.122038,0.197809,0.585,0.015,0.54,1,0.143987,0.143987,0.246132,0.132911,0,"maker viable, taker expected value is higher",0.01,0.02,803.0625,3008.685165,0.112149,0.191377,0.237583,0.738987,0.854531,1.0,0,0,0.01,1,0.120665,0.014838,shift=+0.0C sigma=1.5C slip=0.010,worst shift=+0.0C sigma=1.5C slip=0.010 edge=0.1121; best shift=+1.0C sigma=2.5C slip=0.000 edge=0.2376,passes all stress and execution checks,12.043254,11.5,12.5,celsius,13°C or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C or higher,0,,1,2.5,0.518738,0.494523,0.61533,0.332278
lowest-temperature-in-nyc-on-may-5-2026|lowest-temperature-in-nyc-on-may-5-2026-51forbelow|BUY_YES,lowest-temperature-in-nyc-on-may-5-2026,Lowest temperature in NYC on May 5?,NYC,May 5,lowest,lowest-temperature-in-nyc-on-may-5-2026-51forbelow,51°F or below,BUY_YES,0.01,0.379841,0.369346,35.192568,0.015,0.005,good,extreme price,0.364102,23.134128,0.007,0.003,0.74725,1,0.362841,0.148384,51.834429,38.733277,1,maker preferred,0.01,0.008,1145.94256,5027.223396,0.139166,0.393189,0.625124,0.165384,0.640863,1.0,0,0,0.01,1,0.126148,0.23018,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1392; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.6251,passes all stress and execution checks,11.292183,,51.5,fahrenheit,51°F or below,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,87.98142,57.83532,129.586073,96.833192
highest-temperature-in-sao-paulo-on-may-5-2026|highest-temperature-in-sao-paulo-on-may-5-2026-29c|BUY_NO,highest-temperature-in-sao-paulo-on-may-5-2026,Highest temperature in Sao Paulo on May 5?,Sao Paulo,May 5,highest,highest-temperature-in-sao-paulo-on-may-5-2026-29c,29°C,BUY_NO,0.68,0.929969,0.239089,0.346064,0.69,0.01,fair,thin liquidity,0.229274,0.327209,0.675,0.005,0.5575,1,0.244969,0.151517,0.362917,0.202326,0,"maker viable, taker expected value is higher",0.01,0.01,491.0784,1383.277656,0.126017,0.201739,0.279774,0.836517,0.980469,1.0,0,0,0.01,1,0.12471,0.113072,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1260; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2798,passes all stress and execution checks,26.521254,28.5,29.5,celsius,27°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,0,,1,2.5,0.86516,0.818023,0.907292,0.505815
highest-temperature-in-manila-on-may-5-2026|highest-temperature-in-manila-on-may-5-2026-36c|BUY_YES,highest-temperature-in-manila-on-may-5-2026,Highest temperature in Manila on May 5?,Manila,May 5,highest,highest-temperature-in-manila-on-may-5-2026-36c,36°C,BUY_YES,0.005,0.251481,0.246232,46.912551,0.015,0.01,fair,moderate liquidity; extreme price,0.235742,14.978461,0.004,0.001,0.733,1,0.237481,0.121221,59.37025,43.518393,1,maker preferred,0.01,0.004,835.78063,2987.803375,0.109002,0.162007,0.235742,0.135221,0.251481,1.0,0,0,0.01,1,0.105279,0.13723,shift=-1.0C sigma=2.5C slip=0.010,worst shift=-1.0C sigma=2.5C slip=0.010 edge=0.1090; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.2357,passes all stress and execution checks,35.580923,35.5,36.5,celsius,36°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,117.281378,37.446152,148.425625,108.795983
highest-temperature-in-qingdao-on-may-5-2026|highest-temperature-in-qingdao-on-may-5-2026-23c|BUY_YES,highest-temperature-in-qingdao-on-may-5-2026,Highest temperature in Qingdao on May 5?,Qingdao,May 5,highest,highest-temperature-in-qingdao-on-may-5-2026-23c,23°C,BUY_YES,0.008,0.253546,0.245149,29.195551,0.018,0.01,fair,moderate liquidity; extreme price,0.234662,12.426641,0.006,0.002,0.722929,1,0.237546,0.120669,39.591,28.621482,1,maker preferred,0.01,0.007,512.63228,4097.857772,0.107308,0.15968,0.234662,0.136669,0.253546,1.0,0,0,0.01,1,0.103524,0.137841,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1073; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.2347,passes all stress and execution checks,23.37072,22.5,23.5,celsius,23°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,72.988878,31.066603,98.9775,71.553705
highest-temperature-in-san-francisco-on-may-5-2026|highest-temperature-in-san-francisco-on-may-5-2026-58-59f|BUY_YES,highest-temperature-in-san-francisco-on-may-5-2026,Highest temperature in San Francisco on May 5?,San Francisco,May 5,highest,highest-temperature-in-san-francisco-on-may-5-2026-58-59f,58-59°F,BUY_YES,0.021,0.279486,0.257458,11.68779,0.021,0.0,good,,0.257458,11.68779,0.02,0.001,0.452,1,0.249486,0.120891,12.4743,5.638384,0,"maker viable, taker expected value is higher",0.01,0.001,1049.02864,1971.88903,0.118389,0.176068,0.257458,0.150891,0.279486,1.0,0,0,0.01,1,0.114483,0.139069,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1184; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.2575,passes all stress and execution checks,15.394932,58.0,60.0,fahrenheit,58-59°F,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,,1,2.5,29.219475,29.219475,31.18575,14.09596
lowest-temperature-in-hong-kong-on-may-5-2026|lowest-temperature-in-hong-kong-on-may-5-2026-18c|BUY_YES,lowest-temperature-in-hong-kong-on-may-5-2026,Lowest temperature in Hong Kong on May 5?,Hong Kong,May 5,lowest,lowest-temperature-in-hong-kong-on-may-5-2026-18c,18°C,BUY_YES,0.011,0.238517,0.226973,19.661645,0.016,0.005,good,extreme price,0.22173,13.208266,0.01,0.001,0.452,1,0.218517,0.107856,21.8517,9.876968,0,"maker viable, taker expected value is higher",0.01,0.001,1022.27146,1668.04989,0.10059,0.155769,0.237579,0.127856,0.254366,1.0,0,0,0.01,1,0.097952,0.126383,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1006; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2376,passes all stress and execution checks,18.650225,17.5,18.5,celsius,19°C,2,5,,BUY_YES: our bucket probability is above market ask after fee; rank 2 of 5,0,,1,2.5,49.154112,33.020665,54.62925,24.69242
