candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_fillable,execution_fill_ratio,execution_book_price,execution_book_levels_used,execution_book_available_usdc,execution_token_id,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,planned_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc
highest-temperature-in-los-angeles-on-may-12-2026|highest-temperature-in-los-angeles-on-may-12-2026-68-69f|BUY_NO,highest-temperature-in-los-angeles-on-may-12-2026,Highest temperature in Los Angeles on May 12?,Los Angeles,May 12,highest,highest-temperature-in-los-angeles-on-may-12-2026-68-69f,68-69°F,BUY_NO,0.7,0.840363,0.129863,0.182777,0.705,0.005,1,1.0,0.7,1,857.5341,45576770776123472144826502495343816609683975863207542442854300269391522789746,fair,moderate liquidity,0.124964,0.174678,0.685,0.015,0.41,0,0.135363,0.129791,0.19761,0.08102,0,maker fill score below 0.55,0.02,0.02,970.128,157.58072,0.099822,0.152725,0.202412,0.834791,0.917811,0.962963,0,1,0.1,0,0.106448,0.030041,shift=-2.0C sigma=2.5C slip=0.020,worst shift=-2.0C sigma=2.5C slip=0.020 edge=0.0998; best shift=+2.0C sigma=2.5C slip=0.000 edge=0.2024,edge below 0.100 under shift=-2.0C sigma=2.5C slip=0.020,21.664558,68.0,70.0,fahrenheit,70°F or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70°F or higher,0,0.5,0.25,0,,,
highest-temperature-in-madrid-on-may-11-2026|highest-temperature-in-madrid-on-may-11-2026-20c|BUY_NO,highest-temperature-in-madrid-on-may-11-2026,Highest temperature in Madrid on May 11?,Madrid,May 11,highest,highest-temperature-in-madrid-on-may-11-2026-20c,20°C,BUY_NO,0.8,0.901157,0.093157,0.115293,0.81,0.01,1,1.0,0.8,1,686.4666,2603667298776524624190436070741537155450138552267249535443648772789160304189,fair,spread penalty; moderate liquidity,0.083462,0.10207,0.775,0.025,0.5225,0,0.106157,0.048952,0.136977,0.07157,0,maker fill score below 0.55,0.02,0.03,788.4988,1233.757622,0.006897,0.082434,0.149013,0.843952,0.966708,0.333333,0,18,0.1,0,0.001604,0.08626,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0069; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.1490,edge below 0.100 under shift=+2.0C sigma=2.5C slip=0.020,17.553864,19.5,20.5,celsius,18°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,0.47,0.25,0,,,
highest-temperature-in-seoul-on-may-12-2026|highest-temperature-in-seoul-on-may-12-2026-19c|BUY_NO,highest-temperature-in-seoul-on-may-12-2026,Highest temperature in Seoul on May 12?,Seoul,May 12,highest,highest-temperature-in-seoul-on-may-12-2026-19c,19°C,BUY_NO,0.8,0.881571,0.073571,0.091053,0.805,0.005,1,1.0,0.8,1,2175.2891,27414659423487890153088788843561334310315706584752442029144630332079921236710,fair,spread penalty,0.068722,0.084545,0.775,0.025,0.515,0,0.086571,0.046557,0.111705,0.057528,0,maker fill score below 0.55,0.02,0.03,1950.1756,654.143194,0.009338,0.078208,0.14008,0.841557,0.952928,0.333333,0,18,0.1,0,0.006248,0.064233,shift=-2.0C sigma=2.5C slip=0.020,worst shift=-2.0C sigma=2.5C slip=0.020 edge=0.0093; best shift=+2.0C sigma=2.5C slip=0.000 edge=0.1401,edge below 0.100 under shift=-2.0C sigma=2.5C slip=0.020,20.921852,18.5,19.5,celsius,22°C or higher,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 22°C or higher,0,0.37,0.25,0,,,
highest-temperature-in-helsinki-on-may-11-2026|highest-temperature-in-helsinki-on-may-11-2026-15c|BUY_NO,highest-temperature-in-helsinki-on-may-11-2026,Highest temperature in Helsinki on May 11?,Helsinki,May 11,highest,highest-temperature-in-helsinki-on-may-11-2026-15c,15°C,BUY_NO,0.62,0.842806,0.211026,0.334018,0.625,0.005,1,1.0,0.62,1,547.5803,24506904921310454082625499109967882446337657707026475298323278267742151571048,fair,moderate liquidity,0.206087,0.323671,0.615,0.005,0.5625,1,0.207806,0.207806,0.337896,0.190066,0,"maker viable, taker expected value is higher",0.02,0.01,613.728,679.601452,0.186357,0.238223,0.272059,0.842806,0.908778,1.0,0,0,0.1,1,0.193891,0.024669,shift=+0.0C sigma=2.5C slip=0.020,worst shift=+0.0C sigma=2.5C slip=0.020 edge=0.1864; best shift=-2.0C sigma=3.5C slip=0.000 edge=0.2721,passes all stress and execution checks,14.673835,14.5,15.5,celsius,17°C or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 17°C or higher,0,0.5,0.25,1,,,
highest-temperature-in-miami-on-may-11-2026|highest-temperature-in-miami-on-may-11-2026-90-91f|BUY_NO,highest-temperature-in-miami-on-may-11-2026,Highest temperature in Miami on May 11?,Miami,May 11,highest,highest-temperature-in-miami-on-may-11-2026-90-91f,90-91°F,BUY_NO,0.59,0.912886,0.310791,0.516183,0.59,0.0,1,1.0,0.59,1,1025.9651,36546815206580066018168647392153308838557249318417336644956574483552266028522,good,,0.310791,0.516183,0.585,0.005,0.695,1,0.307886,0.232136,0.526301,0.365779,0,"maker viable, taker expected value is higher",0.02,0.01,1515.3971,1627.455384,0.215241,0.299482,0.37308,0.837136,0.975175,1.0,0,0,0.1,1,0.215686,0.09555,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.2152; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.3731,passes all stress and execution checks,29.790069,90.0,92.0,fahrenheit,84-85°F,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 84-85°F,0,0.5,0.25,1,,,
highest-temperature-in-houston-on-may-11-2026|highest-temperature-in-houston-on-may-11-2026-82-83f|BUY_NO,highest-temperature-in-houston-on-may-11-2026,Highest temperature in Houston on May 11?,Houston,May 11,highest,highest-temperature-in-houston-on-may-11-2026-82-83f,82-83°F,BUY_NO,0.79,0.970961,0.172666,0.216293,0.8,0.01,1,1.0,0.8,1,860.0177,7781565810395129633363930198842704548240284678271024116947045151280064349654,fair,spread penalty; depth slippage,0.162961,0.201684,0.765,0.025,0.585,1,0.185961,0.119013,0.243086,0.142205,0,"maker viable, taker expected value is higher",0.02,0.03,1497.3459,1536.84931,0.076633,0.133363,0.1873,0.904013,0.9953,0.666667,0,9,0.1,0,0.073696,0.096033,shift=+2.0C sigma=3.0C slip=0.020,worst shift=+2.0C sigma=3.0C slip=0.020 edge=0.0766; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.1873,edge below 0.100 under shift=+2.0C sigma=3.0C slip=0.020,23.549501,82.0,84.0,fahrenheit,78-79°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 78-79°F,0,0.5,0.25,0,,,
highest-temperature-in-buenos-aires-on-may-11-2026|highest-temperature-in-buenos-aires-on-may-11-2026-18c|BUY_NO,highest-temperature-in-buenos-aires-on-may-11-2026,Highest temperature in Buenos Aires on May 11?,Buenos Aires,May 11,highest,highest-temperature-in-buenos-aires-on-may-11-2026-18c,18°C,BUY_NO,0.72,0.911455,0.181375,0.248432,0.72,0.0,1,1.0,0.72,1,820.5539,18260190724645803594562593800774250155281383531301120801334033307798417267010,good,,0.181375,0.248432,0.705,0.015,0.6025,1,0.186455,0.12277,0.264475,0.159346,0,"maker viable, taker expected value is higher",0.02,0.02,1512.5682,1315.729303,0.09815,0.175087,0.242534,0.84777,0.972614,0.962963,0,1,0.1,0,0.099457,0.083225,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0981; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.2425,edge below 0.100 under shift=+2.0C sigma=2.5C slip=0.020,15.283881,17.5,18.5,celsius,15°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 15°C,0,0.5,0.25,0,,,
highest-temperature-in-milan-on-may-11-2026|highest-temperature-in-milan-on-may-11-2026-20c|BUY_NO,highest-temperature-in-milan-on-may-11-2026,Highest temperature in Milan on May 11?,Milan,May 11,highest,highest-temperature-in-milan-on-may-11-2026-20c,20°C,BUY_NO,0.68,0.893823,0.202943,0.293746,0.72,0.04,1,1.0,0.72,1,588.006,14232181485962398914776465112379836186441248439312956187126720616404864636599,poor,moderate liquidity; depth slippage,0.163743,0.224281,0.665,0.015,0.54,0,0.208823,0.157281,0.31402,0.169571,0,maker fill score below 0.55,0.02,0.02,664.3548,1183.265701,0.092661,0.166467,0.231911,0.842281,0.961991,0.962963,0,1,0.1,0,0.091262,0.110282,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0927; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.2319,execution slippage above 0.010: 0.040,17.746798,19.5,20.5,celsius,18°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 18°C,0,0.5,0.25,0,,,
highest-temperature-in-warsaw-on-may-11-2026|highest-temperature-in-warsaw-on-may-11-2026-23c|BUY_NO,highest-temperature-in-warsaw-on-may-11-2026,Highest temperature in Warsaw on May 11?,Warsaw,May 11,highest,highest-temperature-in-warsaw-on-may-11-2026-23c,23°C,BUY_NO,0.69,0.882138,0.181443,0.258947,0.7,0.01,1,1.0,0.7,1,615.727,4906745039370853229667962938553556859553318178081221574284885193333350123566,fair,moderate liquidity; depth slippage,0.171638,0.241574,0.685,0.005,0.6325,1,0.177138,0.136529,0.258596,0.163562,0,"maker viable, taker expected value is higher",0.02,0.01,917.9156,1420.90663,0.111449,0.180703,0.242886,0.841529,0.953386,1.0,0,0,0.1,1,0.11445,0.069994,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.1114; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.2429,passes all stress and execution checks,21.06239,22.5,23.5,celsius,21°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 21°C,0,0.5,0.25,1,,,
highest-temperature-in-sao-paulo-on-may-11-2026|highest-temperature-in-sao-paulo-on-may-11-2026-22c|BUY_NO,highest-temperature-in-sao-paulo-on-may-11-2026,Highest temperature in Sao Paulo on May 11?,Sao Paulo,May 11,highest,highest-temperature-in-sao-paulo-on-may-11-2026-22c,22°C,BUY_NO,0.814,0.900956,0.079386,0.096627,0.814,0.0,1,1.0,0.811,1,1085.70638,10622139478528659639677640808812143558554092489907595781575396937792913304613,good,,0.079386,0.096627,0.813,0.001,0.7255,1,0.067956,0.010894,0.083587,0.060642,0,"maker viable, taker expected value is higher",0.02,0.004,1159.79774,570.949548,0.002972,0.078465,0.145015,0.843894,0.966585,0.333333,0,18,0.1,0,-0.001336,0.076414,shift=+2.0C sigma=2.5C slip=0.020,worst shift=+2.0C sigma=2.5C slip=0.020 edge=0.0030; best shift=-2.0C sigma=2.5C slip=0.000 edge=0.1450,edge below 0.100 under shift=+2.0C sigma=2.5C slip=0.020,19.559137,21.5,22.5,celsius,20°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 20°C,0,0.4,0.25,0,,,
