candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc,maker_expected_pnl_if_filled_usdc,maker_fill_adjusted_expected_pnl_usdc
highest-temperature-in-atlanta-on-may-5-2026|highest-temperature-in-atlanta-on-may-5-2026-80-81f|BUY_NO,highest-temperature-in-atlanta-on-may-5-2026,Highest temperature in Atlanta on May 5?,Atlanta,May 5,highest,highest-temperature-in-atlanta-on-may-5-2026-80-81f,80-81°F,BUY_NO,0.58,0.893013,0.300833,0.508009,0.58,0.0,good,,0.300833,0.508009,0.565,0.015,0.6025,1,0.318013,0.208197,0.562855,0.33912,0,"maker viable, taker expected value is higher",0.01,0.02,1737.6149,1120.217863,0.181102,0.281515,0.373324,0.783197,0.965504,1.0,0,0,0.01,1,0.179129,0.119731,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1811; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3733,passes all stress and execution checks,25.059308,80.0,82.0,fahrenheit,76-77°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 76-77°F,0,5.0,1,5.0,2.540045,2.540045,2.814275,1.6956
highest-temperature-in-singapore-on-may-5-2026|highest-temperature-in-singapore-on-may-5-2026-32c|BUY_NO,highest-temperature-in-singapore-on-may-5-2026,Highest temperature in Singapore on May 5?,Singapore,May 5,highest,highest-temperature-in-singapore-on-may-5-2026-32c,32°C,BUY_NO,0.55,0.840597,0.278222,0.494727,0.555,0.005,fair,moderate liquidity,0.273248,0.481623,0.545,0.005,0.6325,1,0.285597,0.198468,0.524031,0.33145,0,"maker viable, taker expected value is higher",0.01,0.01,563.4346,2036.846213,0.17618,0.284653,0.365511,0.753468,0.93286,1.0,0,0,0.01,1,0.175975,0.102042,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1762; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3655,passes all stress and execution checks,30.481878,31.5,32.5,celsius,30°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,5.0,1,5.0,2.473635,2.408115,2.620155,1.65725
highest-temperature-in-moscow-on-may-5-2026|highest-temperature-in-moscow-on-may-5-2026-25c|BUY_NO,highest-temperature-in-moscow-on-may-5-2026,Highest temperature in Moscow on May 5?,Moscow,May 5,highest,highest-temperature-in-moscow-on-may-5-2026-25c,25°C,BUY_NO,0.63,0.927102,0.285447,0.444861,0.64,0.01,fair,spread penalty,0.275582,0.422983,0.595,0.035,0.58625,1,0.322102,0.22758,0.541348,0.317365,0,"maker viable, taker expected value is higher",0.01,0.04,1740.2399,1150.040752,0.171205,0.24894,0.327814,0.83258,0.979334,1.0,0,0,0.01,1,0.16978,0.114242,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1712; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3278,passes all stress and execution checks,22.559316,24.5,25.5,celsius,23°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 23°C,0,5.0,1,5.0,2.224305,2.114915,2.70674,1.586825
highest-temperature-in-tokyo-on-may-5-2026|highest-temperature-in-tokyo-on-may-5-2026-23corhigher|BUY_NO,highest-temperature-in-tokyo-on-may-5-2026,Highest temperature in Tokyo on May 5?,Tokyo,May 5,highest,highest-temperature-in-tokyo-on-may-5-2026-23corhigher,23°C or higher,BUY_NO,0.62,0.987553,0.355773,0.563128,0.63,0.01,fair,thin liquidity,0.345898,0.539072,0.605,0.015,0.465,1,0.372553,0.212882,0.61579,0.286342,0,"maker viable, taker expected value is higher",0.01,0.02,421.3078,3220.181526,0.176362,0.291991,0.356536,0.827882,0.998191,1.0,0,0,0.01,1,0.168421,0.179411,shift=+1.0C sigma=2.5C slip=0.010,worst shift=+1.0C sigma=2.5C slip=0.010 edge=0.1764; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3565,passes all stress and execution checks,19.135432,22.5,,celsius,19°C,5,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 19°C,0,5.0,1,5.0,2.81564,2.69536,3.07895,1.43171
highest-temperature-in-beijing-on-may-5-2026|highest-temperature-in-beijing-on-may-5-2026-31c|BUY_NO,highest-temperature-in-beijing-on-may-5-2026,Highest temperature in Beijing on May 5?,Beijing,May 5,highest,highest-temperature-in-beijing-on-may-5-2026-31c,31°C,BUY_NO,0.66,0.959999,0.288779,0.43023,0.675,0.015,fair,spread penalty; moderate liquidity,0.27403,0.399479,0.625,0.035,0.45375,1,0.324999,0.241612,0.519998,0.235949,0,"maker viable, taker expected value is higher",0.01,0.04,529.6866,813.932337,0.180823,0.239541,0.304957,0.876612,0.990925,1.0,0,0,0.01,1,0.180028,0.107956,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.1808; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3050,passes all stress and execution checks,28.040701,30.5,31.5,celsius,28°C or below,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 28°C or below,0,5.0,1,5.0,2.15115,1.997395,2.59999,1.179745
highest-temperature-in-ankara-on-may-5-2026|highest-temperature-in-ankara-on-may-5-2026-12c|BUY_NO,highest-temperature-in-ankara-on-may-5-2026,Highest temperature in Ankara on May 5?,Ankara,May 5,highest,highest-temperature-in-ankara-on-may-5-2026-12c,12°C,BUY_NO,0.57,0.746508,0.164253,0.282098,0.57,0.0,good,,0.164253,0.282098,0.565,0.005,0.625,1,0.171508,0.171508,0.303554,0.189721,0,"maker viable, taker expected value is higher",0.01,0.01,1836.1159,926.008815,0.154328,0.229002,0.281115,0.746508,0.86337,1.0,0,0,0.01,1,0.163335,0.009925,shift=+0.0C sigma=1.5C slip=0.010,worst shift=+0.0C sigma=1.5C slip=0.010 edge=0.1543; best shift=+1.0C sigma=2.5C slip=0.000 edge=0.2811,passes all stress and execution checks,12.372044,11.5,12.5,celsius,13°C or higher,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C or higher,0,5.0,1,5.0,1.41049,1.41049,1.51777,0.948605
highest-temperature-in-singapore-on-may-5-2026|highest-temperature-in-singapore-on-may-5-2026-33c|BUY_NO,highest-temperature-in-singapore-on-may-5-2026,Highest temperature in Singapore on May 5?,Singapore,May 5,highest,highest-temperature-in-singapore-on-may-5-2026-33c,33°C,BUY_NO,0.66,0.93286,0.26164,0.389798,0.665,0.005,fair,moderate liquidity,0.256721,0.379687,0.655,0.005,0.6325,1,0.26786,0.175597,0.408947,0.258659,0,"maker viable, taker expected value is higher",0.01,0.01,516.7149,3930.373463,0.154628,0.228284,0.30545,0.840597,0.981589,1.0,0,0,0.01,1,0.153927,0.107012,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1546; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3055,passes all stress and execution checks,30.481878,32.5,33.5,celsius,30°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,5.0,1,5.0,1.94899,1.898435,2.044735,1.293295
lowest-temperature-in-miami-on-may-6-2026|lowest-temperature-in-miami-on-may-6-2026-74-75f|BUY_NO,lowest-temperature-in-miami-on-may-6-2026,Lowest temperature in Miami on May 6?,Miami,May 6,lowest,lowest-temperature-in-miami-on-may-6-2026-74-75f,74-75°F,BUY_NO,0.64,0.918895,0.267375,0.410386,0.645,0.005,fair,moderate liquidity,0.262446,0.399797,0.635,0.005,0.5025,1,0.273895,0.169637,0.431331,0.216744,0,"maker viable, taker expected value is higher",0.01,0.01,798.2091,123.735607,0.148338,0.233687,0.320371,0.814637,0.976819,1.0,0,0,0.01,1,0.146435,0.119037,shift=+1.0C sigma=1.5C slip=0.010,worst shift=+1.0C sigma=1.5C slip=0.010 edge=0.1483; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.3204,passes all stress and execution checks,21.443101,74.0,76.0,fahrenheit,70-71°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 70-71°F,0,5.0,1,5.0,2.05193,1.998985,2.156655,1.08372
lowest-temperature-in-london-on-may-6-2026|lowest-temperature-in-london-on-may-6-2026-9c|BUY_NO,lowest-temperature-in-london-on-may-6-2026,Lowest temperature in London on May 6?,London,May 6,lowest,lowest-temperature-in-london-on-may-6-2026-9c,9°C,BUY_NO,0.72,0.965105,0.235025,0.321917,0.735,0.015,fair,spread penalty; moderate liquidity; low market volume,0.220366,0.295897,0.695,0.025,0.3525,1,0.260105,0.177878,0.374252,0.131924,0,"maker viable, taker expected value is higher",0.01,0.03,709.9643,33.708332,0.128379,0.185419,0.247697,0.882878,0.992436,1.0,0,0,0.01,1,0.127714,0.106646,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.1284; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2477,passes all stress and execution checks,5.934924,8.5,9.5,celsius,6°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 6°C,0,5.0,1,5.0,1.609585,1.479485,1.87126,0.65962
highest-temperature-in-shanghai-on-may-5-2026|highest-temperature-in-shanghai-on-may-5-2026-26c|BUY_NO,highest-temperature-in-shanghai-on-may-5-2026,Highest temperature in Shanghai on May 5?,Shanghai,May 5,highest,highest-temperature-in-shanghai-on-may-5-2026-26c,26°C,BUY_NO,0.73,0.955494,0.215639,0.291461,0.735,0.005,fair,moderate liquidity,0.210755,0.282992,0.715,0.015,0.54,1,0.230494,0.14657,0.322369,0.174079,0,"maker viable, taker expected value is higher",0.01,0.02,731.6598,1202.605118,0.117071,0.176942,0.244788,0.87157,0.989526,1.0,0,0,0.01,1,0.117214,0.098568,shift=+1.0C sigma=2.0C slip=0.010,worst shift=+1.0C sigma=2.0C slip=0.010 edge=0.1171; best shift=-1.0C sigma=1.5C slip=0.000 edge=0.2448,passes all stress and execution checks,23.126049,25.5,26.5,celsius,23°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 23°C,0,5.0,1,5.0,1.457305,1.41496,1.611845,0.870395
