candidate_id,event_slug,event_title,market_city,market_date,market_extreme,market_slug,group_item_title,side,price,base_fair_probability,base_edge,base_expected_roi,execution_price,execution_slippage,execution_fillable,execution_fill_ratio,execution_book_price,execution_book_levels_used,execution_book_available_usdc,execution_token_id,execution_quality,execution_flags,execution_base_edge,execution_expected_roi,maker_quote_price,maker_price_improvement,maker_fill_score,maker_eligible,maker_edge_if_filled,maker_worst_edge,maker_expected_roi_if_filled,maker_fill_adjusted_expected_roi,maker_preferred,maker_reason,maker_adverse_selection_penalty,quote_spread,quote_liquidity,quote_market_volume,worst_edge,mean_edge,best_edge,min_stress_fair_probability,max_stress_fair_probability,stress_pass_rate,negative_scenarios,failed_scenarios,robust_min_edge,robust_pass,robust_score,sensitivity_to_stress,worst_scenario,stress_summary,robust_reason,prediction_c,interval_lower,interval_upper,interval_unit,visible_top_bucket,visible_bucket_rank,visible_bucket_count,risk_flags,decision_reason,market_has_ended,suggested_max_stake_usdc,planned_stake_usdc,selected,stake_usdc,base_expected_pnl_usdc,execution_expected_pnl_usdc
highest-temperature-in-milan-on-may-6-2026|highest-temperature-in-milan-on-may-6-2026-18c|BUY_NO,highest-temperature-in-milan-on-may-6-2026,Highest temperature in Milan on May 6?,Milan,May 6,highest,highest-temperature-in-milan-on-may-6-2026-18c,18°C,BUY_NO,0.74,0.853432,0.103812,0.138486,0.75,0.01,1,1.0,0.75,1,1191.9622,59982167122753539485178124707337725665775938396456410352983389443456057910314,fair,depth slippage,0.094057,0.123861,0.735,0.005,0.625,0,0.098432,-0.01499,0.133921,0.083701,0,maker worst stress edge not positive,0.02,0.01,1203.2191,539.892138,-0.038845,0.10016,0.209131,0.74001,0.968506,0.666667,3,9,0.08,0,-0.046444,0.142657,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0388; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.2091,negative edge under shift=+1.5C sigma=1.5C slip=0.020,16.357852,17.5,18.5,celsius,16°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 16°C,0,0.5,0.5,0,,,
highest-temperature-in-milan-on-may-6-2026|highest-temperature-in-milan-on-may-6-2026-15c|BUY_YES,highest-temperature-in-milan-on-may-6-2026,Highest temperature in Milan on May 6?,Milan,May 6,highest,highest-temperature-in-milan-on-may-6-2026-15c,15°C,BUY_YES,0.09,0.175942,0.081847,0.869834,0.095,0.005,1,1.0,0.08,1,15914.0744,24040937812706792939015529250326940764476585220982906441162004329833631892177,fair,spread penalty,0.076643,0.771845,0.065,0.025,0.515,0,0.090942,-0.039605,1.399108,0.72054,0,maker fill score below 0.55,0.02,0.03,2524.1932,879.190528,-0.074694,0.030855,0.160691,0.045395,0.25999,0.185185,9,22,0.08,0,-0.088496,0.156541,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0747; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1607,negative edge under shift=+1.5C sigma=1.5C slip=0.020,16.357852,14.5,15.5,celsius,16°C,3,5,,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5,0,0.41,0.41,0,,,
highest-temperature-in-munich-on-may-6-2026|highest-temperature-in-munich-on-may-6-2026-21c|BUY_NO,highest-temperature-in-munich-on-may-6-2026,Highest temperature in Munich on May 6?,Munich,May 6,highest,highest-temperature-in-munich-on-may-6-2026-21c,21°C,BUY_NO,0.7,0.854185,0.143685,0.202231,0.8,0.1,1,1.0,0.87,1,935.4121,21618384895367761213212342356803018102859199494039943272929470175701036768288,poor,depth slippage,0.046185,0.05716,0.695,0.005,0.625,1,0.139185,0.025128,0.200266,0.125166,1,maker preferred,0.02,0.01,1481.3692,781.851421,-0.087252,0.051854,0.160815,0.740128,0.968815,0.333333,6,18,0.08,0,-0.107012,0.230937,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0873; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1608,execution slippage above 0.010: 0.100,19.350552,20.5,21.5,celsius,19°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 19°C,0,0.5,0.5,0,,,
highest-temperature-in-munich-on-may-6-2026|highest-temperature-in-munich-on-may-6-2026-18c|BUY_YES,highest-temperature-in-munich-on-may-6-2026,Highest temperature in Munich on May 6?,Munich,May 6,highest,highest-temperature-in-munich-on-may-6-2026-18c,18°C,BUY_YES,0.09,0.176688,0.082593,0.877762,0.129,0.039,1,1.0,0.129,1,19983.91174,6346971052026228542150631360948659560187735328921102475519308796462216976916,poor,spread penalty; depth slippage,0.04207,0.312514,0.072,0.018,0.523826,0,0.084688,-0.046198,1.176222,0.616136,0,maker fill score below 0.55,0.02,0.023,2551.04513,792.286283,-0.109538,-0.004195,0.125254,0.045802,0.259872,0.111111,14,24,0.08,0,-0.12764,0.192131,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.1095; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1253,execution slippage above 0.010: 0.039,19.350552,17.5,18.5,celsius,19°C,3,5,,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5,0,0.41,0.41,0,,,
highest-temperature-in-kuala-lumpur-on-may-6-2026|highest-temperature-in-kuala-lumpur-on-may-6-2026-33c|BUY_NO,highest-temperature-in-kuala-lumpur-on-may-6-2026,Highest temperature in Kuala Lumpur on May 6?,Kuala Lumpur,May 6,highest,highest-temperature-in-kuala-lumpur-on-may-6-2026-33c,33°C,BUY_NO,0.8,0.930903,0.122903,0.152108,0.84,0.04,1,1.0,0.84,1,669.6254,14265753360162856982986520042776756840481957037628530866537857798945770995851,poor,depth slippage,0.084183,0.099422,0.795,0.005,0.625,0,0.115903,-0.026565,0.14579,0.091119,0,maker worst stress edge not positive,0.02,0.01,1159.3724,393.053761,-0.077585,0.047291,0.144688,0.788435,0.991408,0.37037,7,17,0.08,0,-0.09393,0.200488,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0776; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1447,execution slippage above 0.010: 0.040,30.508648,32.5,33.5,celsius,31°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 31°C,0,0.5,0.5,0,,,
highest-temperature-in-jakarta-on-may-6-2026|highest-temperature-in-jakarta-on-may-6-2026-35c|BUY_NO,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,Jakarta,May 6,highest,highest-temperature-in-jakarta-on-may-6-2026-35c,35°C,BUY_NO,0.85,0.992174,0.135799,0.158574,0.855,0.005,1,1.0,0.85,1,843.6602,72772226325415315457076471157480506128087589396960772530617138751425510685485,fair,spread penalty,0.130975,0.152085,0.825,0.025,0.515,0,0.147174,0.060555,0.178393,0.091872,0,maker fill score below 0.55,0.02,0.03,1101.4008,493.406897,0.025087,0.089489,0.138445,0.905555,0.999643,0.592593,0,11,0.08,0,0.019941,0.110712,shift=+1.5C sigma=2.8C slip=0.020,worst shift=+1.5C sigma=2.8C slip=0.020 edge=0.0251; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1384,edge below 0.080 under shift=+1.5C sigma=2.8C slip=0.020,30.954505,34.5,35.5,celsius,32°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 32°C,0,0.5,0.5,0,,,
highest-temperature-in-jakarta-on-may-6-2026|highest-temperature-in-jakarta-on-may-6-2026-32c|BUY_YES,highest-temperature-in-jakarta-on-may-6-2026,Highest temperature in Jakarta on May 6?,Jakarta,May 6,highest,highest-temperature-in-jakarta-on-may-6-2026-32c,32°C,BUY_YES,0.08,0.206627,0.122947,1.469252,0.18,0.1,1,1.0,0.45,1,5480.0895,9425077389062202943266911115173761758445609229044059746387589408355679528053,poor,depth slippage,0.019247,0.102716,0.065,0.015,0.6025,0,0.121627,-0.019825,1.871185,1.127389,0,maker worst stress edge not positive,0.02,0.02,2851.9273,2262.446569,-0.142825,-0.048003,0.06244,0.065175,0.24982,0.0,21,27,0.08,0,-0.169402,0.265772,shift=-1.5C sigma=1.5C slip=0.020,worst shift=-1.5C sigma=1.5C slip=0.020 edge=-0.1428; best shift=+1.5C sigma=1.5C slip=0.000 edge=0.0624,execution slippage above 0.010: 0.100,30.954505,31.5,32.5,celsius,32°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,0.5,0.5,0,,,
highest-temperature-in-lagos-on-may-6-2026|highest-temperature-in-lagos-on-may-6-2026-32c|BUY_NO,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,Lagos,May 6,highest,highest-temperature-in-lagos-on-may-6-2026-32c,32°C,BUY_NO,0.71,0.867819,0.147524,0.204811,0.76,0.05,1,1.0,0.76,1,800.0282,58152266042295584667726465001250220002094373639793808558726212163333086626726,poor,depth slippage,0.098699,0.128327,0.705,0.005,0.565,1,0.142819,0.018321,0.20258,0.114458,0,"maker viable, taker expected value is higher",0.02,0.01,1077.4827,238.05885,-0.045259,0.095722,0.204939,0.743321,0.974059,0.62963,3,10,0.08,0,-0.058241,0.192783,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0453; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.2049,execution slippage above 0.010: 0.050,30.217025,31.5,32.5,celsius,30°C,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,0.5,0.5,0,,,
highest-temperature-in-lagos-on-may-6-2026|highest-temperature-in-lagos-on-may-6-2026-33c|BUY_NO,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,Lagos,May 6,highest,highest-temperature-in-lagos-on-may-6-2026-33c,33°C,BUY_NO,0.77,0.950305,0.17145,0.220131,0.77,0.0,1,1.0,0.75,1,871.3207,13124524898310106406190586351352464709554476092224622067760503041635978305336,good,,0.17145,0.220131,0.765,0.005,0.625,1,0.165305,0.031448,0.216085,0.135053,0,"maker viable, taker expected value is higher",0.02,0.01,1087.9657,262.388332,0.018153,0.127301,0.216025,0.816448,0.99488,0.740741,0,7,0.08,0,0.01023,0.153297,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=0.0182; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.2160,edge below 0.080 under shift=+1.5C sigma=1.5C slip=0.020,30.217025,32.5,33.5,celsius,30°C,5,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 30°C,0,0.5,0.5,0,,,
highest-temperature-in-lagos-on-may-6-2026|highest-temperature-in-lagos-on-may-6-2026-30c|BUY_YES,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,Lagos,May 6,highest,highest-temperature-in-lagos-on-may-6-2026-30c,30°C,BUY_YES,0.07,0.258497,0.185242,2.528728,0.1,0.03,1,1.0,0.1,1,15247.1075,73449203493452773027665737601480489730317446153037922274995104585914528021421,poor,depth slippage,0.153997,1.473656,0.055,0.015,0.4725,0,0.183497,0.043978,3.336309,1.576406,0,maker fill score below 0.55,0.02,0.02,1270.0952,195.181409,-0.006302,0.048281,0.153997,0.118978,0.258497,0.185185,1,22,0.08,0,-0.023605,0.191544,shift=+1.5C sigma=2.8C slip=0.020,worst shift=+1.5C sigma=2.8C slip=0.020 edge=-0.0063; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.1540,execution slippage above 0.010: 0.030,30.217025,29.5,30.5,celsius,30°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,0.5,0.5,0,,,
highest-temperature-in-lagos-on-may-6-2026|highest-temperature-in-lagos-on-may-6-2026-29c|BUY_YES,highest-temperature-in-lagos-on-may-6-2026,Highest temperature in Lagos on May 6?,Lagos,May 6,highest,highest-temperature-in-lagos-on-may-6-2026-29c,29°C,BUY_YES,0.07,0.190149,0.116894,1.595714,0.079,0.009,1,1.0,0.05,1,19449.23546,56135964378832407516537644777275289515131101134005474855237705826380716345692,fair,spread penalty; low market volume,0.107511,1.300989,0.047,0.023,0.416357,0,0.123149,-0.013287,2.620191,1.090935,0,maker fill score below 0.55,0.02,0.028,1254.22204,69.028476,-0.049747,0.051857,0.174041,0.053713,0.256679,0.37037,8,17,0.08,0,-0.062708,0.166641,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0497; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1740,negative edge under shift=+1.5C sigma=1.5C slip=0.020,30.217025,28.5,29.5,celsius,30°C,3,5,,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5,0,0.5,0.5,0,,,
highest-temperature-in-denver-on-may-6-2026|highest-temperature-in-denver-on-may-6-2026-38-39f|BUY_NO,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,Denver,May 6,highest,highest-temperature-in-denver-on-may-6-2026-38-39f,38-39°F,BUY_NO,0.78,0.861048,0.072468,0.091897,0.785,0.005,1,1.0,0.71,1,968.928,31589024549963126020107584809736740624076854019981798854642062357846188790352,fair,spread penalty,0.067609,0.08521,0.755,0.025,0.455,0,0.086048,-0.056195,0.113971,0.051857,0,maker fill score below 0.55,0.02,0.03,1086.2456,213.91491,-0.094044,0.060788,0.180193,0.718805,0.973631,0.333333,6,18,0.08,0,-0.107362,0.166512,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0940; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1802,negative edge under shift=+1.5C sigma=1.5C slip=0.020,2.032167,38.0,40.0,fahrenheit,34-35°F,4,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 34-35°F,0,0.36,0.36,0,,,
highest-temperature-in-denver-on-may-6-2026|highest-temperature-in-denver-on-may-6-2026-40-41f|BUY_NO,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,Denver,May 6,highest,highest-temperature-in-denver-on-may-6-2026-40-41f,40-41°F,BUY_NO,0.886,0.955517,0.064466,0.072349,0.89,0.004,1,1.0,0.89,1,1281.57973,109680613177316586664666452706220583632139150151988870731210797168847670702137,fair,spread penalty; depth slippage,0.060622,0.067742,0.865,0.021,0.518538,0,0.070517,-0.067852,0.081523,0.042273,0,maker fill score below 0.55,0.02,0.026,1497.78431,722.61384,-0.096947,0.010324,0.100959,0.817148,0.995854,0.148148,10,23,0.08,0,-0.111607,0.161413,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0969; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.1010,negative edge under shift=+1.5C sigma=1.5C slip=0.020,2.032167,40.0,42.0,fahrenheit,34-35°F,5,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 34-35°F,0,0.32,0.32,0,,,
highest-temperature-in-denver-on-may-6-2026|highest-temperature-in-denver-on-may-6-2026-33forbelow|BUY_YES,highest-temperature-in-denver-on-may-6-2026,Highest temperature in Denver on May 6?,Denver,May 6,highest,highest-temperature-in-denver-on-may-6-2026-33forbelow,33°F or below,BUY_YES,0.12,0.212081,0.086801,0.692856,0.12,0.0,1,1.0,0.096,1,7858.91081,63889268054875902877453113717647553009206711452297333894441784536581045062010,good,,0.086801,0.692856,0.119,0.001,0.679,0,0.073081,-0.103008,0.614126,0.416992,0,maker worst stress edge not positive,0.02,0.002,1738.60905,1034.974519,-0.110028,0.174212,0.454284,0.035992,0.579564,0.592593,6,11,0.08,0,-0.123785,0.196829,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.1100; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.4543,negative edge under shift=+1.5C sigma=1.5C slip=0.020,2.032167,,33.5,fahrenheit,34-35°F,3,5,,BUY_YES: our bucket probability is above market ask after fee; rank 3 of 5,0,0.43,0.43,0,,,
highest-temperature-in-wuhan-on-may-6-2026|highest-temperature-in-wuhan-on-may-6-2026-30c|BUY_YES,highest-temperature-in-wuhan-on-may-6-2026,Highest temperature in Wuhan on May 6?,Wuhan,May 6,highest,highest-temperature-in-wuhan-on-may-6-2026-30c,30°C,BUY_YES,0.07,0.257051,0.183796,2.508989,0.09,0.02,1,1.0,0.09,1,8316.982,6066579671482788048510506594318089093782133438547731711784400784192002654509,fair,depth slippage,0.162956,1.731824,0.055,0.015,0.5325,0,0.182051,0.042529,3.310018,1.762585,0,maker fill score below 0.55,0.02,0.02,2418.1341,837.790529,0.002634,0.058328,0.162956,0.117529,0.257051,0.296296,0,19,0.08,0,-0.01252,0.181162,shift=-1.5C sigma=2.8C slip=0.020,worst shift=-1.5C sigma=2.8C slip=0.020 edge=0.0026; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.1630,execution slippage above 0.010: 0.020,29.72925,29.5,30.5,celsius,30°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,0.5,0.5,0,,,
highest-temperature-in-sao-paulo-on-may-6-2026|highest-temperature-in-sao-paulo-on-may-6-2026-29c|BUY_NO,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,Sao Paulo,May 6,highest,highest-temperature-in-sao-paulo-on-may-6-2026-29c,29°C,BUY_NO,0.63,0.895363,0.253708,0.395396,0.635,0.005,1,1.0,0.62,1,979.8256,81098207986586390281960222581420829077816147937759580764831925596873822528603,fair,spread penalty,0.248774,0.384749,0.605,0.025,0.515,0,0.270363,0.131215,0.446881,0.230144,0,maker fill score below 0.55,0.02,0.03,1090.4042,417.241506,0.089917,0.229422,0.336302,0.756215,0.98289,1.0,0,0,0.08,1,0.083538,0.163791,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=0.0899; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.3363,passes all stress and execution checks,26.933625,28.5,29.5,celsius,27°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 27°C,0,0.5,0.5,1,,,
highest-temperature-in-sao-paulo-on-may-6-2026|highest-temperature-in-sao-paulo-on-may-6-2026-27c|BUY_YES,highest-temperature-in-sao-paulo-on-may-6-2026,Highest temperature in Sao Paulo on May 6?,Sao Paulo,May 6,highest,highest-temperature-in-sao-paulo-on-may-6-2026-27c,27°C,BUY_YES,0.11,0.260871,0.145976,1.270517,0.14,0.03,1,1.0,0.14,1,16011.9797,26049654360480826894239047750038565706271150202968252719601143227182367590773,poor,depth slippage,0.114851,0.786543,0.105,0.005,0.625,0,0.135871,-0.002111,1.29401,0.808756,0,maker worst stress edge not positive,0.02,0.01,1343.0497,326.944083,-0.043831,0.00737,0.114851,0.122889,0.260871,0.111111,15,24,0.08,0,-0.061701,0.189807,shift=-1.5C sigma=2.8C slip=0.020,worst shift=-1.5C sigma=2.8C slip=0.020 edge=-0.0438; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.1149,execution slippage above 0.010: 0.030,26.933625,26.5,27.5,celsius,27°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,0.5,0.5,0,,,
highest-temperature-in-warsaw-on-may-6-2026|highest-temperature-in-warsaw-on-may-6-2026-24c|BUY_NO,highest-temperature-in-warsaw-on-may-6-2026,Highest temperature in Warsaw on May 6?,Warsaw,May 6,highest,highest-temperature-in-warsaw-on-may-6-2026-24c,24°C,BUY_NO,0.76,0.81924,0.05012,0.065165,0.79,0.03,1,1.0,0.79,1,998.2091,67965474659207550341079361658264374305446069498250172118380286137168101927185,poor,depth slippage,0.020945,0.026237,0.745,0.015,0.6025,0,0.05424,-0.024119,0.072805,0.043865,0,maker worst stress edge not positive,0.02,0.02,1542.1866,1360.926077,-0.076814,0.049949,0.153626,0.740881,0.951921,0.333333,5,18,0.08,0,-0.086174,0.126934,shift=-1.5C sigma=1.5C slip=0.020,worst shift=-1.5C sigma=1.5C slip=0.020 edge=-0.0768; best shift=+1.5C sigma=1.5C slip=0.000 edge=0.1536,execution slippage above 0.010: 0.030,25.310569,23.5,24.5,celsius,26°C or higher,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 26°C or higher,0,0.25,0.25,0,,,
highest-temperature-in-miami-on-may-6-2026|highest-temperature-in-miami-on-may-6-2026-88-89f|BUY_NO,highest-temperature-in-miami-on-may-6-2026,Highest temperature in Miami on May 6?,Miami,May 6,highest,highest-temperature-in-miami-on-may-6-2026-88-89f,88-89°F,BUY_NO,0.67,0.827526,0.146471,0.215065,0.67,0.0,1,1.0,0.66,1,1306.1173,105784064631083811173368644736748077539720476168254976381339867578992305712795,good,,0.146471,0.215065,0.655,0.015,0.5325,0,0.152526,0.036318,0.232864,0.124,0,maker fill score below 0.55,0.02,0.02,1443.9877,517.854632,0.010623,0.160692,0.279353,0.711318,0.960408,0.888889,0,3,0.08,0,0.005927,0.135848,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=0.0106; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.2794,edge below 0.080 under shift=+1.5C sigma=1.5C slip=0.020,30.107909,88.0,90.0,fahrenheit,86-87°F,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 86-87°F,0,0.5,0.5,0,,,
highest-temperature-in-miami-on-may-6-2026|highest-temperature-in-miami-on-may-6-2026-84-85f|BUY_YES,highest-temperature-in-miami-on-may-6-2026,Highest temperature in Miami on May 6?,Miami,May 6,highest,highest-temperature-in-miami-on-may-6-2026-84-85f,84-85°F,BUY_YES,0.11,0.263124,0.148229,1.290126,0.115,0.005,1,1.0,0.1,1,15954.7044,100881562995294908510321203430593750218022655925410093547597547945049279894385,fair,spread penalty,0.143035,1.19108,0.085,0.025,0.515,0,0.158124,0.001933,1.860282,0.958045,0,maker fill score below 0.55,0.02,0.03,2019.1813,838.014283,-0.033906,0.044826,0.143036,0.106933,0.263124,0.296296,8,19,0.08,0,-0.049156,0.182135,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0339; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.1430,negative edge under shift=+1.5C sigma=1.5C slip=0.020,30.107909,84.0,86.0,fahrenheit,86-87°F,2,5,,BUY_YES: our bucket probability is above market ask after fee; rank 2 of 5,0,0.5,0.5,0,,,
highest-temperature-in-miami-on-may-6-2026|highest-temperature-in-miami-on-may-6-2026-82-83f|BUY_YES,highest-temperature-in-miami-on-may-6-2026,Highest temperature in Miami on May 6?,Miami,May 6,highest,highest-temperature-in-miami-on-may-6-2026-82-83f,82-83°F,BUY_YES,0.029,0.148039,0.117631,3.868431,0.029,0.0,1,1.0,0.019,1,19971.42252,55055037209091407569975181411791131159710294153410995269742458512272502929002,good,,0.117631,3.868431,0.025,0.004,0.718,0,0.103039,-0.015393,4.12156,2.95928,0,maker worst stress edge not positive,0.02,0.009,2434.02139,1656.622349,-0.021723,0.098725,0.2539,0.029607,0.284307,0.62963,3,10,0.08,0,-0.029362,0.139354,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=-0.0217; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.2539,negative edge under shift=+1.5C sigma=1.5C slip=0.020,30.107909,82.0,84.0,fahrenheit,86-87°F,4,5,,BUY_YES: our bucket probability is above market ask after fee; rank 4 of 5,0,0.5,0.5,0,,,
highest-temperature-in-ankara-on-may-6-2026|highest-temperature-in-ankara-on-may-6-2026-14c|BUY_NO,highest-temperature-in-ankara-on-may-6-2026,Highest temperature in Ankara on May 6?,Ankara,May 6,highest,highest-temperature-in-ankara-on-may-6-2026-14c,14°C,BUY_NO,0.58,0.812678,0.220498,0.37235,0.59,0.01,1,1.0,0.59,1,1053.6838,84392451581463930012096161091324779634501431831193943281881109948058272189817,fair,spread penalty; depth slippage,0.210583,0.34975,0.555,0.025,0.515,0,0.237678,0.167481,0.428249,0.220548,0,maker fill score below 0.55,0.02,0.03,1419.1287,506.453243,0.120586,0.243944,0.345949,0.742481,0.948044,1.0,0,0,0.08,1,0.120595,0.099912,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=0.1206; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.3459,passes all stress and execution checks,12.754572,13.5,14.5,celsius,13°C,2,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C,0,0.5,0.5,1,,,
highest-temperature-in-ankara-on-may-6-2026|highest-temperature-in-ankara-on-may-6-2026-15c|BUY_NO,highest-temperature-in-ankara-on-may-6-2026,Highest temperature in Ankara on May 6?,Ankara,May 6,highest,highest-temperature-in-ankara-on-may-6-2026-15c,15°C,BUY_NO,0.62,0.911314,0.279534,0.442455,0.7,0.08,1,1.0,0.7,1,1300.1393,77938548966249737353011378775156733489028070973332240901827540703882527339209,poor,spread penalty; depth slippage,0.200814,0.282638,0.595,0.025,0.515,0,0.296314,0.153173,0.498007,0.256473,0,maker fill score below 0.55,0.02,0.03,1422.6945,876.732694,0.038093,0.173006,0.276579,0.768173,0.987079,0.888889,0,3,0.08,0,0.022838,0.241441,shift=+1.5C sigma=1.5C slip=0.020,worst shift=+1.5C sigma=1.5C slip=0.020 edge=0.0381; best shift=-1.5C sigma=1.5C slip=0.000 edge=0.2766,execution slippage above 0.010: 0.080,12.754572,14.5,15.5,celsius,13°C,3,5,,BUY_NO: model thinks this bucket is unlikely and it is not the model top bucket; top bucket is 13°C,0,0.5,0.5,0,,,
highest-temperature-in-ankara-on-may-6-2026|highest-temperature-in-ankara-on-may-6-2026-13c|BUY_YES,highest-temperature-in-ankara-on-may-6-2026,Highest temperature in Ankara on May 6?,Ankara,May 6,highest,highest-temperature-in-ankara-on-may-6-2026-13c,13°C,BUY_YES,0.12,0.257771,0.132491,1.057559,0.22,0.1,1,1.0,0.245,1,17035.03028,956517491391993331550322756288219681565629964394469022665380609355932383166,poor,depth slippage,0.029191,0.127706,0.106,0.014,0.536421,0,0.131771,-0.007785,1.243123,0.666837,0,maker fill score below 0.55,0.02,0.019,1746.7831,949.867853,-0.130905,-0.075853,0.029191,0.118215,0.257771,0.0,24,27,0.08,0,-0.157245,0.263396,shift=-1.5C sigma=2.8C slip=0.020,worst shift=-1.5C sigma=2.8C slip=0.020 edge=-0.1309; best shift=+0.0C sigma=1.5C slip=0.000 edge=0.0292,execution slippage above 0.010: 0.100,12.754572,12.5,13.5,celsius,13°C,1,5,model top bucket,BUY_YES: our bucket probability is above market ask after fee; rank 1 of 5,0,0.5,0.5,0,,,
